,time,year,month,day,latitude,longitude,mag,depth,Pais,PERIOD,MAG_SEG,NewDate,NewMonth,cluster_label,acum_day,ill_frac,r/km,dec,ra/h,ra/°,ill_frac_interpolated,r/km_interpolated,dec_interpolated,td_acc,td_acc_interpolated,ra/°_interpolated,ra/h_interpolated,DEC_SEG,DEC_INTERPOLATED_SEG,DEPTH_SEG,ACUM_DAY_SEG,LATITUDE_SEG,LONGITUDE_SEG,ILL_FRAC_SEG,ILL_FRAC_INTERPOLATED_SEG,RA/°_SEG,RA/H_SEG,R/KM_SEG,R/KM_INTERPOLATED_SEG,TD_ACC_INTERPOLATED_SEG,TD_ACC_SEG,RA/H_INTERPOLATED_SEG,RA/°_INTERPOLATED_SEG,week
174581,06/03/2011 13:35,2011,3,6,52.815,160.713,4.8,48.4,Russia,"[2008, 2013)",1,01/03/2011 13:35,3,32,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,2.980225618,406474.5081,6.179411433,1.351,1.272870278,157.9986179,10.53324119,4,4,2,2,7,7,0,0,23,7,27,26,12,13,3,10,2
174583,06/03/2011 14:10,2011,3,6,2.772,95.4,4.8,33.4,Indonesia,"[2008, 2013)",1,01/03/2011 14:10,3,41,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,3.051036352,406471.4041,6.293406965,1.351,1.269487361,149.4418139,9.962787591,4,4,1,2,4,6,0,0,23,7,27,26,12,13,3,9,2
174584,06/03/2011 14:32,2011,3,6,-56.422,-27.063,6.5,87.7,No_Country,"[2008, 2013)",5,01/03/2011 14:32,3,11,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,3.095234553,406469.4667,6.364559983,1.351,1.267375833,144.1008814,9.606725427,4,4,2,2,0,3,0,0,23,7,27,26,12,13,3,9,2
174585,06/03/2011 14:38,2011,3,6,-56.22,-26.739,5.2,90,No_Country,"[2008, 2013)",2,01/03/2011 14:38,3,11,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,3.107203506,406468.942,6.38382835,1.351,1.266804028,142.6545472,9.510303146,4,4,2,2,0,3,0,0,23,7,27,26,12,13,3,9,2
174588,06/03/2011 15:48,2011,3,6,52.198,142.209,4.9,10,Russia,"[2008, 2013)",1,01/03/2011 15:48,3,46,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,3.248290049,406462.7575,6.610958258,1.351,1.26006375,125.6055797,8.373705315,4,4,0,2,7,7,0,0,23,7,27,26,12,13,2,8,2
174590,06/03/2011 21:17,2011,3,6,4.617,95.115,4.8,66.1,Indonesia,"[2008, 2013)",1,01/03/2011 21:17,3,41,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,3.90822068,406433.8293,7.673355712,1.351,1.228536181,45.85923638,3.057282426,4,4,2,2,4,6,0,0,23,7,27,26,12,13,1,3,2
174591,06/03/2011 21:35,2011,3,6,44.373,-129.376,5,10,No_Country,"[2008, 2013)",1,01/03/2011 21:35,3,18,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,3.94412754,406432.2553,7.731160811,1.351,1.226820764,41.52023376,2.768015584,4,4,0,2,6,1,0,0,23,7,27,26,12,13,0,2,2
174592,06/03/2011 22:23,2011,3,6,44.289,-129.432,5,10,No_Country,"[2008, 2013)",1,01/03/2011 22:23,3,18,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,4.039344239,406428.0815,7.884446588,1.351,1.222271875,30.01420074,2.000946716,4,4,0,2,6,1,0,0,23,7,27,26,12,13,0,2,2
174593,06/03/2011 23:45,2011,3,6,-31.093,-178.672,5.3,111.7,No_Country,"[2008, 2013)",2,01/03/2011 23:45,3,30,65,1.344825306,406546.1961,3.5466421,23.70807994,355.6211991,4.203332271,406420.8931,8.14844474,1.351,1.2144375,10.19780608,0.679853739,4,4,3,2,1,0,0,0,23,7,27,26,12,13,0,0,2
174594,07/03/2011 00:09,2011,3,7,-10.349,160.766,6.3,22,Solomon Islands,"[2008, 2013)",5,02/03/2011 00:09,3,33,66,4.233421818,406419.5741,8.196884767,0.437451358,6.561770369,4.263603261,406413.6467,8.225875031,1.213,1.211853333,6.636415666,0.442427711,4,4,1,2,3,7,0,0,0,0,26,26,12,12,0,0,2
174599,07/03/2011 09:49,2011,3,7,29.073,129.315,4.9,26.7,Japan,"[2008, 2013)",1,02/03/2011 09:49,3,52,66,4.233421818,406419.5741,8.196884767,0.437451358,6.561770369,6.086960681,406055.5562,9.977269481,1.213,1.142579537,11.14597655,0.743065104,4,5,1,2,6,6,0,1,0,0,26,26,11,12,0,0,2
174600,07/03/2011 10:13,2011,3,7,29.092,129.416,5.2,43.6,Japan,"[2008, 2013)",2,02/03/2011 10:13,3,52,66,4.233421818,406419.5741,8.196884767,0.437451358,6.561770369,6.160999534,406041.0156,10.04838622,1.213,1.13976662,11.3290908,0.75527272,4,5,2,2,6,6,0,1,0,0,26,26,11,12,0,0,2
174602,07/03/2011 13:28,2011,3,7,-19.229,169.342,5,202.6,Vanuatu,"[2008, 2013)",1,02/03/2011 13:28,3,19,66,4.233421818,406419.5741,8.196884767,0.437451358,6.561770369,6.775317667,405920.3692,10.63845889,1.213,1.116427176,12.84843363,0.856562242,4,5,4,2,2,7,0,1,0,0,26,25,11,12,0,0,2
174605,07/03/2011 23:35,2011,3,7,-55.919,-27.936,5.2,133.4,No_Country,"[2008, 2013)",2,02/03/2011 23:35,3,11,66,4.233421818,406419.5741,8.196884767,0.437451358,6.561770369,8.684189177,405545.4845,12.47199242,1.213,1.043904491,17.56948953,1.171299302,4,5,3,2,0,3,0,1,0,0,26,25,10,12,0,1,2
174606,08/03/2011 01:26,2011,3,8,44.318,-129.446,5.1,10,No_Country,"[2008, 2013)",2,03/03/2011 01:26,3,18,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,9.124704191,405425.4721,12.77979658,1.041,1.030068773,18.45927839,1.230618559,5,5,0,2,6,1,1,1,1,0,25,25,10,10,0,1,2
174607,08/03/2011 02:10,2011,3,8,-30.327,-177.929,5,40.2,New Zealand,"[2008, 2013)",1,03/03/2011 02:10,3,30,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,9.307644135,405372.7112,12.89756661,1.041,1.024575926,18.81138081,1.254092054,5,5,2,2,1,0,1,1,1,0,25,25,10,10,0,1,2
174612,08/03/2011 10:46,2011,3,8,52.819,160.621,4.8,49.3,Russia,"[2008, 2013)",1,03/03/2011 10:46,3,32,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,11.46699131,404749.9437,14.28767512,1.041,0.959740637,22.96745167,1.531163445,5,5,2,2,7,7,1,2,1,0,25,24,9,10,0,1,2
174613,08/03/2011 18:46,2011,3,8,-15.358,-173.325,4.8,35,Tonga,"[2008, 2013)",1,03/03/2011 18:46,3,3,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,13.47828412,404169.8759,15.58247166,1.041,0.899350741,26.83856397,1.789237598,5,5,1,2,3,0,1,2,1,0,25,24,8,10,0,1,2
174615,08/03/2011 20:48,2011,3,8,52.709,160.644,4.8,52.4,Russia,"[2008, 2013)",1,03/03/2011 20:48,3,32,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,13.98586921,404023.4856,15.90923632,1.041,0.884110289,27.81550718,1.854367146,5,5,2,2,7,7,1,2,1,0,25,24,8,10,0,1,2
174616,08/03/2011 21:42,2011,3,8,-4.614,139.147,4.9,46.5,Indonesia,"[2008, 2013)",1,03/03/2011 21:42,3,23,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,14.21339291,403957.8665,16.05570774,1.041,0.877278796,28.25341946,1.883561297,5,5,2,2,3,7,1,2,1,0,25,23,8,10,0,1,2
174617,08/03/2011 21:56,2011,3,8,-34.345,57.689,4.9,10,No_Country,"[2008, 2013)",1,03/03/2011 21:56,3,0,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,14.27255884,403940.8028,16.09379659,1.041,0.875502315,28.36729545,1.89115303,5,5,0,2,1,5,1,2,1,0,25,23,8,10,0,1,2
174618,08/03/2011 22:42,2011,3,8,52.779,160.659,5.3,43.3,Russia,"[2008, 2013)",2,03/03/2011 22:42,3,32,67,8.760638354,405530.4706,12.54542435,1.183904336,17.75856503,14.46519698,403885.2449,16.21780996,1.041,0.869718275,28.73806387,1.915870924,5,5,2,2,7,7,1,2,1,0,25,23,8,10,0,1,2
174622,09/03/2011 02:45,2011,3,9,38.435,142.842,7.3,32,Japan,"[2008, 2013)",6,04/03/2011 02:45,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,15.6342009,403486.293,16.79819218,0.86,0.84162963,30.75357017,2.050238011,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174623,09/03/2011 02:55,2011,3,9,38.465,143.235,5.1,19.8,Japan,"[2008, 2013)",2,04/03/2011 02:55,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,15.68464834,403468.0553,16.82039316,0.86,0.840533333,30.8366737,2.055778246,5,5,0,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174624,09/03/2011 02:57,2011,3,9,38.361,142.91,5.7,23.2,Japan,"[2008, 2013)",4,04/03/2011 02:57,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,15.69521504,403464.2353,16.82504337,0.86,0.840303704,30.85408052,2.056938701,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174625,09/03/2011 02:58,2011,3,9,38.246,143.102,5.7,35,Japan,"[2008, 2013)",4,04/03/2011 02:58,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,15.70015752,403462.4485,16.82721846,0.86,0.840196296,30.86222241,2.057481494,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174628,09/03/2011 03:08,2011,3,9,38.311,143.169,5.3,29.3,Japan,"[2008, 2013)",2,04/03/2011 03:08,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,15.75307621,403443.3174,16.85050699,0.86,0.839046296,30.94939689,2.063293126,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174629,09/03/2011 03:18,2011,3,9,38.713,143.065,5,22.6,Japan,"[2008, 2013)",1,04/03/2011 03:18,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,15.80625055,403424.0939,16.87390802,0.86,0.837890741,31.0369925,2.069132833,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174630,09/03/2011 04:05,2011,3,9,38.628,143.078,4.9,23.9,Japan,"[2008, 2013)",1,04/03/2011 04:05,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.04152993,403339.0362,16.97745009,0.86,0.832777778,31.42457498,2.094971665,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174631,09/03/2011 04:05,2011,3,9,38.655,142.753,5.2,35,Japan,"[2008, 2013)",2,04/03/2011 04:05,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.04613156,403337.3726,16.97947518,0.86,0.832677778,31.43215537,2.095477025,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174632,09/03/2011 04:15,2011,3,9,38.689,142.968,4.8,39.2,Japan,"[2008, 2013)",1,04/03/2011 04:15,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.09606771,403319.3198,17.00145115,0.86,0.831592593,31.51441663,2.100961108,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174633,09/03/2011 04:32,2011,3,9,38.672,143.031,5.1,35.2,Japan,"[2008, 2013)",2,04/03/2011 04:32,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.18034562,403288.8518,17.03854029,0.86,0.829761111,31.65325005,2.11021667,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174634,09/03/2011 04:33,2011,3,9,38.51,143.053,4.8,35,Japan,"[2008, 2013)",1,04/03/2011 04:33,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.18724806,403286.3564,17.04157792,0.86,0.829611111,31.66462063,2.110974709,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174635,09/03/2011 04:37,2011,3,9,38.665,142.991,5.6,37.8,Japan,"[2008, 2013)",3,04/03/2011 04:37,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.20548413,403279.7637,17.04960327,0.86,0.829214815,31.69466143,2.112977429,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174636,09/03/2011 04:45,2011,3,9,38.466,142.702,5.3,40.7,Japan,"[2008, 2013)",2,04/03/2011 04:45,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.25073344,403263.4053,17.06951665,0.86,0.828231481,31.76920192,2.117946795,5,5,2,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174637,09/03/2011 04:47,2011,3,9,38.22,143.252,4.9,35,Japan,"[2008, 2013)",1,04/03/2011 04:47,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.25959583,403260.2014,17.07341682,0.86,0.828038889,31.78380119,2.118920079,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174640,09/03/2011 06:12,2011,3,9,38.626,143.13,5,10,Japan,"[2008, 2013)",1,04/03/2011 06:12,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.69189295,403103.9181,17.26366272,0.86,0.818644444,32.49593663,2.166395775,5,5,0,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174641,09/03/2011 06:13,2011,3,9,38.23,143.132,5.1,38.8,Japan,"[2008, 2013)",2,04/03/2011 06:13,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.69990318,403101.0223,17.26718787,0.86,0.81847037,32.50913212,2.167275475,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174642,09/03/2011 06:25,2011,3,9,38.273,143.054,5,26.9,Japan,"[2008, 2013)",1,04/03/2011 06:25,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,16.7585313,403079.8271,17.29298901,0.86,0.817196296,32.60571189,2.173714126,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174643,09/03/2011 07:13,2011,3,9,38.212,143.162,5,23.5,Japan,"[2008, 2013)",1,04/03/2011 07:13,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,17.00701905,402989.9943,17.40234384,0.86,0.811796296,33.0150529,2.201003527,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174644,09/03/2011 07:56,2011,3,9,38.803,142.879,5.1,46.4,Japan,"[2008, 2013)",2,04/03/2011 07:56,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,17.2253406,402911.0671,17.49842308,0.86,0.807051852,33.37470025,2.224980016,5,5,2,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174645,09/03/2011 08:02,2011,3,9,38.613,143.08,5.2,30.4,Japan,"[2008, 2013)",2,04/03/2011 08:02,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,17.25652939,402899.7918,17.51214868,0.86,0.806374074,33.42607844,2.228405229,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174646,09/03/2011 08:55,2011,3,9,38.62,143.057,4.8,35.5,Japan,"[2008, 2013)",1,04/03/2011 08:55,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,17.52768441,402801.7643,17.63147895,0.86,0.800481481,33.87275988,2.258183992,5,5,1,2,6,7,2,3,1,0,23,23,8,8,0,2,2
174648,09/03/2011 11:27,2011,3,9,38.537,143.036,5.2,33.9,Japan,"[2008, 2013)",2,04/03/2011 11:27,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,18.30587035,402520.436,17.97394406,0.86,0.78357037,35.15468789,2.343645859,5,5,1,2,6,7,2,3,1,0,23,23,7,8,0,2,2
174650,09/03/2011 13:24,2011,3,9,-27.54,-69.09,5.2,101,Chile,"[2008, 2013)",2,04/03/2011 13:24,3,37,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,18.90016171,402305.5889,18.2354806,0.86,0.770655556,36.1336811,2.408912073,5,6,3,2,2,2,2,3,1,0,23,23,7,8,0,2,2
174652,09/03/2011 13:51,2011,3,9,-20.083,-174.23,5.2,7.3,Tonga,"[2008, 2013)",2,04/03/2011 13:51,3,3,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,19.03999998,402255.0348,18.29702081,0.86,0.767616667,36.3640407,2.42426938,5,6,0,2,2,0,2,3,1,0,23,23,7,8,0,2,2
174653,09/03/2011 13:57,2011,3,9,8.655,92.411,5.3,23.7,India region,"[2008, 2013)",2,04/03/2011 13:57,3,41,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,19.0707627,402243.9135,18.31055891,0.86,0.766948148,36.414717,2.4276478,5,6,1,2,4,6,2,3,1,0,23,23,7,8,0,2,2
174654,09/03/2011 14:24,2011,3,9,38.569,143.203,4.8,18.8,Japan,"[2008, 2013)",1,04/03/2011 14:24,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,19.20702193,402194.6533,18.37052406,0.86,0.763987037,36.63918074,2.44261205,5,6,0,2,6,7,2,3,1,0,23,23,7,8,0,2,2
174656,09/03/2011 17:57,2011,3,9,18.703,121.447,5.3,61.4,Philippines,"[2008, 2013)",2,04/03/2011 17:57,3,10,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,20.29777751,401800.3254,18.85054524,0.86,0.740283333,38.4360137,2.562400913,5,6,2,2,5,6,2,4,1,0,23,22,7,8,0,2,2
174657,09/03/2011 18:16,2011,3,9,38.315,142.434,6,22,Japan,"[2008, 2013)",5,04/03/2011 18:16,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,20.39398556,401765.5444,18.8928846,0.86,0.738192593,38.59449998,2.572966665,5,6,1,2,6,7,2,4,1,0,23,22,7,8,0,2,2
174658,09/03/2011 18:44,2011,3,9,38.503,143.166,5.9,23.8,Japan,"[2008, 2013)",4,04/03/2011 18:44,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,20.53902197,401713.1111,18.95671242,0.86,0.735040741,38.83342261,2.588894841,5,6,1,2,6,7,2,4,1,0,23,22,7,8,0,2,2
174659,09/03/2011 20:16,2011,3,9,-9.159,67.407,5.1,10,No_Country,"[2008, 2013)",2,04/03/2011 20:16,3,51,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,21.00872859,401543.3036,19.16342154,0.86,0.724833333,39.6071838,2.64047892,5,6,0,2,3,5,2,4,1,0,23,22,7,8,0,2,2
174660,09/03/2011 21:00,2011,3,9,38.266,142.739,4.9,41.8,Japan,"[2008, 2013)",1,04/03/2011 21:00,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,21.23616817,401461.0801,19.26351346,0.86,0.719890741,39.98185155,2.66545677,5,6,2,2,6,7,2,4,1,0,23,22,7,8,0,2,2
174661,09/03/2011 21:22,2011,3,9,38.345,142.648,6,23,Japan,"[2008, 2013)",5,04/03/2011 21:22,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,21.3450733,401421.7089,19.31144057,0.86,0.717524074,40.16125409,2.677416939,5,6,1,2,6,7,2,4,1,0,23,22,7,8,0,2,2
174662,09/03/2011 21:24,2011,3,9,38.296,142.808,6.5,15,Japan,"[2008, 2013)",5,04/03/2011 21:24,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,21.35393569,401418.505,19.31534074,0.86,0.717331481,40.17585336,2.678390224,5,6,0,2,6,7,2,4,1,0,23,22,7,8,0,2,2
174663,09/03/2011 21:24,2011,3,9,-5.985,149.777,6.4,29,Papua New Guinea,"[2008, 2013)",5,04/03/2011 21:24,3,2,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,21.35802602,401417.0263,19.31714082,0.86,0.717242593,40.18259148,2.678839432,5,6,1,2,3,7,2,4,1,0,23,22,7,8,0,2,2
174666,09/03/2011 23:36,2011,3,9,38.398,143.167,5.4,19.9,Japan,"[2008, 2013)",3,04/03/2011 23:36,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,22.03369798,401172.7586,19.61449144,0.86,0.702559259,41.29564527,2.753043018,5,6,0,2,6,7,2,4,1,0,23,22,7,8,0,2,2
174669,09/03/2011 23:57,2011,3,9,38.243,143.292,4.9,20.4,Japan,"[2008, 2013)",1,04/03/2011 23:57,3,5,68,14.78886532,403791.8972,16.42617577,1.957401642,29.36102463,22.13962057,401134.4657,19.661106,0.86,0.700257407,41.4701346,2.76467564,5,6,1,2,6,7,2,4,1,0,23,22,7,8,0,2,2
174670,10/03/2011 00:46,2011,3,10,38.304,143.34,4.8,35.9,Japan,"[2008, 2013)",1,05/03/2011 00:46,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,22.42702393,401012.8926,19.74474503,0.7,0.696339271,41.90196784,2.793464523,6,6,1,2,6,7,4,4,2,0,22,22,6,7,0,2,2
174671,10/03/2011 01:20,2011,3,10,38.375,143.105,4.9,26.8,Japan,"[2008, 2013)",1,05/03/2011 01:20,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,22.62628448,400928.0777,19.80145629,0.7,0.693692141,42.20012333,2.813341555,6,6,1,2,6,7,4,4,2,0,22,22,6,7,0,2,2
174675,10/03/2011 04:58,2011,3,10,24.727,97.957,5.5,10,Myanmar,"[2008, 2013)",3,05/03/2011 04:58,3,27,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,23.91301143,400380.3848,20.16766982,0.7,0.676598275,44.12546535,2.94169769,6,6,0,2,5,6,4,4,2,0,22,22,6,7,0,2,2
174676,10/03/2011 07:33,2011,3,10,38.91,142.446,4.8,26.7,Japan,"[2008, 2013)",1,05/03/2011 07:33,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,24.82770004,399991.0493,20.42799804,0.7,0.664446852,45.49412279,3.03294152,6,6,1,2,6,7,4,4,2,0,22,21,6,7,1,3,2
174677,10/03/2011 08:08,2011,3,10,38.603,143.27,5.6,17.4,Japan,"[2008, 2013)",3,05/03/2011 08:08,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,25.03601789,399902.3792,20.48728709,0.7,0.661679398,45.80583081,3.053722054,6,6,0,2,6,7,4,5,2,0,22,21,6,7,1,3,2
174678,10/03/2011 08:59,2011,3,10,38.558,143.353,4.9,25.3,Japan,"[2008, 2013)",1,05/03/2011 08:59,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,25.33717303,399774.193,20.57299843,0.7,0.657678623,46.25645217,3.083763478,6,6,1,2,6,7,4,5,2,0,22,21,6,7,1,3,2
174679,10/03/2011 09:02,2011,3,10,38.616,143.122,5.3,38.5,Japan,"[2008, 2013)",2,05/03/2011 09:02,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,25.35528763,399766.4826,20.578154,0.7,0.657437975,46.28355722,3.085570481,6,6,1,2,6,7,4,5,2,0,22,21,6,7,1,3,2
174681,10/03/2011 11:21,2011,3,10,38.586,143.038,5.1,24.8,Japan,"[2008, 2013)",2,05/03/2011 11:21,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,26.17497306,399417.585,20.8114435,0.7,0.646548646,47.51006048,3.167337366,6,6,1,2,6,7,4,5,2,0,22,21,6,7,1,3,2
174686,10/03/2011 16:54,2011,3,10,38.046,143.296,5,3.7,Japan,"[2008, 2013)",1,05/03/2011 16:54,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,28.14552599,398578.8229,21.37227977,0.7,0.620370313,50.45861794,3.363907863,6,6,0,2,6,7,4,5,2,0,22,21,6,7,1,3,2
174687,10/03/2011 17:08,2011,3,10,-6.873,116.72,6.5,510.6,Indonesia,"[2008, 2013)",5,05/03/2011 17:08,3,12,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,28.22733701,398544.0001,21.39556389,0.7,0.619283472,50.58103257,3.372068838,6,6,7,2,3,6,4,5,2,0,22,21,6,7,1,3,2
174688,10/03/2011 19:06,2011,3,10,13.735,120.739,5,103.3,Philippines,"[2008, 2013)",1,05/03/2011 19:06,3,13,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,28.92159856,398248.489,21.59315668,0.7,0.61006037,51.61986286,3.441324191,6,6,3,2,4,6,4,5,2,0,22,21,6,7,1,3,2
174690,10/03/2011 22:44,2011,3,10,38.778,143.051,4.9,33.6,Japan,"[2008, 2013)",1,05/03/2011 22:44,3,5,69,22.15146549,401130.1835,19.66631873,2.765976472,41.48964708,30.21098364,397699.6647,21.96012674,0.7,0.592931192,53.54918226,3.569945484,6,6,1,2,6,7,4,6,2,0,22,20,5,7,1,3,2
174691,11/03/2011 00:14,2011,3,11,-53.21,-117.837,5.7,10,No_Country,"[2008, 2013)",4,06/03/2011 00:14,3,26,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,30.75437211,397462.8419,22.1018286,0.587,0.586578611,54.35423147,3.623615431,6,6,0,2,0,1,6,6,3,1,20,20,5,5,1,3,3
174693,11/03/2011 04:28,2011,3,11,47.8,154.098,4.8,47.9,No_Country,"[2008, 2013)",1,06/03/2011 04:28,3,46,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,32.41482947,396661.3237,22.35253288,0.587,0.579359479,56.70125219,3.780083479,6,6,2,2,6,7,6,6,3,1,20,20,5,5,1,3,3
174694,11/03/2011 04:42,2011,3,11,-22.293,-179.572,4.8,588.5,No_Country,"[2008, 2013)",1,06/03/2011 04:42,3,3,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,32.50684061,396616.9091,22.36642519,0.587,0.578959444,56.83130796,3.788753864,6,6,7,2,2,0,6,6,3,1,20,20,5,5,1,3,3
174695,11/03/2011 05:46,2011,3,11,38.297,142.373,9.1,29,Japan,"[2008, 2013)",8,06/03/2011 05:46,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,32.92596611,396414.5933,22.42970689,0.587,0.577137222,57.42373283,3.828248855,6,6,1,2,6,7,6,6,3,1,20,20,5,5,1,3,3
174696,11/03/2011 05:54,2011,3,11,37.712,141.184,6.3,32.3,Japan,"[2008, 2013)",5,06/03/2011 05:54,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,32.97912083,396388.935,22.43773246,0.587,0.576906123,57.49886588,3.833257725,6,6,1,2,6,7,6,6,3,1,20,20,5,5,1,3,3
174697,11/03/2011 05:55,2011,3,11,37.359,143.351,6.4,35,Japan,"[2008, 2013)",5,06/03/2011 05:55,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,32.98719773,396385.0363,22.43895195,0.587,0.576871007,57.5102824,3.834018827,6,6,1,2,6,7,6,6,3,1,20,20,5,5,1,3,3
174698,11/03/2011 05:58,2011,3,11,37.623,142.155,6.3,50.7,Japan,"[2008, 2013)",5,06/03/2011 05:58,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,33.00269664,396377.5548,22.44129206,0.587,0.576803623,57.53218978,3.835479319,6,6,2,2,6,7,6,6,3,1,20,20,5,5,1,3,3
174699,11/03/2011 05:59,2011,3,11,37.054,141.763,5.9,8.4,Japan,"[2008, 2013)",4,06/03/2011 05:59,3,5,70,30.65744934,397509.6274,22.08719471,3.614482215,54.21723322,33.01186501,396373.1291,22.44267634,0.587,0.576763762,57.54514907,3.836343271,6,6,0,2,6,7,6,6,3,1,20,20,5,5,1,3,3
